dispatch_id,product,wagon_type,num_wagons,quantity_tonnes,fill_percentage,destination_id,destination_city,distance_km,planned_dispatch_date,actual_dispatch_date,delay_days,is_delayed,pending_orders_count,inventory_level,dock_utilization,is_month_end,day_of_week,month,demurrage_cost,freight_cost,total_cost
DISP3805,CR Coil,BCN,52,2648.3,92.6,CMO05,Hyderabad,1600,2023-01-26,2023-01-26,0,0,24,0.909,0.758,1,3,1,0,5084736.0,5084736.0
DISP3806,Wire Rod,BCN,42,1939.81,83.97,CMO04,Kolkata,350,2023-04-07,2023-04-08,1,1,9,0.442,0.889,0,4,4,630000,814720.2,1444720.2
DISP3807,Semis,BCN,41,1689.02,74.9,CMO07,Pune,1750,2023-10-14,2023-10-14,0,0,40,0.538,0.537,0,5,10,0,3546942.0,3546942.0
DISP3808,TMT Bar,BOBYN,46,2098.46,76.03,CMO06,Ahmedabad,1900,2023-09-24,2023-09-25,1,1,24,0.699,0.464,0,6,9,690000,4784488.8,5474488.8
DISP3809,Wire Rod,BOXN,46,2031.21,76.13,CMO05,Hyderabad,1600,2023-01-06,2023-01-06,0,0,34,0.218,0.438,0,4,1,0,3899923.2,3899923.2
DISP3810,Wire Rod,BOXN,53,2874.17,93.5,CMO01,Delhi,1200,2023-07-06,2023-07-06,0,0,6,0.55,0.599,0,3,7,0,4138804.8,4138804.8
DISP3811,Plate,BCN,50,2130.53,77.47,CMO05,Hyderabad,1600,2023-01-30,2023-02-03,4,1,27,0.422,0.559,1,0,1,3000000,4090617.6,7090617.6
DISP3812,CR Coil,BOST,57,2652.99,93.09,CMO02,Mumbai,1800,2023-09-07,2023-09-07,0,0,26,0.388,0.452,0,3,9,0,5730458.4,5730458.4
DISP3813,Semis,BOXN,44,2199.96,86.21,CMO02,Mumbai,1800,2023-08-23,2023-08-23,0,0,13,0.957,0.86,0,2,8,0,4751913.6,4751913.6
DISP3814,Semis,BOXN,42,2037.14,83.63,CMO07,Pune,1750,2023-03-25,2023-03-27,2,1,25,0.73,0.393,1,5,3,1260000,4277994.0,5537994.0
DISP3815,Wire Rod,BLC,48,2672.94,89.82,CMO07,Pune,1750,2023-10-07,2023-10-07,0,0,64,0.784,0.971,0,5,10,0,5613174.0,5613174.0
DISP3816,Wire Rod,BLC,50,2937.1,94.75,CMO06,Ahmedabad,1900,2023-07-31,2023-07-31,0,0,18,0.698,0.883,1,0,7,0,6696588.0,6696588.0
DISP3817,CR Coil,BOXN,52,2436.71,80.79,CMO03,Chennai,2100,2023-10-05,2023-10-07,2,1,34,0.629,0.944,0,3,10,1560000,6140509.2,7700509.2
DISP3818,Structurals,BCN,56,2961.92,96.17,CMO02,Mumbai,1800,2023-02-02,2023-02-02,0,0,28,0.324,0.719,0,3,2,0,6397747.2,6397747.2
DISP3819,Plate,BCN,52,2340.23,81.83,CMO07,Pune,1750,2023-10-01,2023-10-01,0,0,41,0.77,0.94,0,6,10,0,4914483.0,4914483.0
DISP3820,CR Coil,BLC,47,2588.1,88.82,CMO02,Mumbai,1800,2023-08-20,2023-08-21,1,1,78,0.816,0.353,0,6,8,705000,5590296.0,6295296.0
DISP3821,HR Coil,BOXN,56,2719.77,83.74,CMO01,Delhi,1200,2023-09-20,2023-09-20,0,0,10,0.389,0.543,0,2,9,0,3916468.8,3916468.8
DISP3822,Wire Rod,BOST,41,1846.81,90.09,CMO07,Pune,1750,2023-02-07,2023-02-10,3,1,63,0.884,0.904,0,1,2,1845000,3878301.0,5723301.0
DISP3823,Semis,BOBYN,44,2127.2,80.58,CMO06,Ahmedabad,1900,2023-10-28,2023-11-01,4,1,37,0.756,0.425,1,5,10,2640000,4850016.0,7490016.0
DISP3824,Semis,BLC,43,2004.3,75.18,CMO01,Delhi,1200,2023-03-14,2023-03-16,2,1,68,0.956,0.824,0,1,3,1290000,2886192.0,4176192.0
DISP3825,CR Coil,BOXN,51,2831.24,95.71,CMO02,Mumbai,1800,2023-03-18,2023-03-18,0,0,23,0.29,0.423,0,5,3,0,6115478.4,6115478.4
DISP3826,Structurals,BCN,58,3074.27,96.37,CMO07,Pune,1750,2023-07-15,2023-07-17,2,1,29,0.927,0.818,0,5,7,1740000,6455967.0,8195967.0
DISP3827,CR Coil,BCN,49,2130.7,79.06,CMO02,Mumbai,1800,2023-01-10,2023-01-10,0,0,44,0.602,0.663,0,1,1,0,4602312.0,4602312.0
DISP3828,Plate,BOXN,48,2336.85,83.94,CMO03,Chennai,2100,2023-03-27,2023-03-30,3,1,6,0.888,0.73,1,0,3,2160000,5888862.0,8048862.0
DISP3829,TMT Bar,BOST,50,1892.1,75.68,CMO01,Delhi,1200,2023-12-16,2023-12-16,0,0,62,0.597,0.737,0,5,12,0,2724624.0,2724624.0
DISP3830,Wire Rod,BOBYN,45,2657.58,98.43,CMO04,Kolkata,350,2023-11-03,2023-11-03,0,0,45,0.531,0.488,0,4,11,0,1116183.6,1116183.6
DISP3831,Wire Rod,BCN,45,1851.31,74.8,CMO04,Kolkata,350,2023-07-03,2023-07-03,0,0,77,0.323,0.593,0,0,7,0,777550.2,777550.2
DISP3832,TMT Bar,BOXN,44,2406.17,94.29,CMO05,Hyderabad,1600,2023-03-10,2023-03-10,0,0,8,0.723,0.701,0,4,3,0,4619846.4,4619846.4
DISP3833,CR Coil,BCN,43,1706.11,72.14,CMO05,Hyderabad,1600,2023-07-30,2023-08-02,3,1,32,0.234,0.714,1,6,7,1935000,3275731.2,5210731.2
DISP3834,Plate,BOBYN,53,2459.12,77.33,CMO04,Kolkata,350,2023-12-09,2023-12-09,0,0,24,0.717,0.421,0,5,12,0,1032830.4,1032830.4
DISP3835,TMT Bar,BOBYN,41,2040.42,82.94,CMO06,Ahmedabad,1900,2023-02-08,2023-02-10,2,1,47,0.731,0.736,0,2,2,1230000,4652157.6,5882157.6
DISP3836,TMT Bar,BOBYN,46,2531.35,91.72,CMO01,Delhi,1200,2023-04-25,2023-04-27,2,1,73,0.808,0.328,1,1,4,1380000,3645144.0,5025144.0
DISP3837,Semis,BOBYN,42,2383.11,94.57,CMO02,Mumbai,1800,2023-02-12,2023-02-12,0,0,27,0.88,0.366,0,6,2,0,5147517.6,5147517.6
DISP3838,Semis,BCN,49,2299.94,85.34,CMO01,Delhi,1200,2023-02-27,2023-03-02,3,1,52,0.631,0.909,1,0,2,2205000,3311913.6,5516913.6
DISP3839,Wire Rod,BOXN,43,2317.11,92.91,CMO03,Chennai,2100,2023-02-26,2023-02-28,2,1,72,0.461,0.689,1,6,2,1290000,5839117.2,7129117.2
DISP3840,TMT Bar,BOBYN,40,1710.66,71.28,CMO07,Pune,1750,2023-07-18,2023-07-18,0,0,27,0.656,0.652,0,1,7,0,3592386.0,3592386.0
DISP3841,Wire Rod,BOST,55,2126.76,77.34,CMO06,Ahmedabad,1900,2023-06-10,2023-06-12,2,1,71,0.462,0.816,0,5,6,1650000,4849012.8,6499012.8
DISP3842,Semis,BCN,43,2078.22,87.87,CMO04,Kolkata,350,2023-03-08,2023-03-08,0,0,32,0.437,0.426,0,2,3,0,872852.4,872852.4
DISP3843,Structurals,BOBYN,45,1950.83,72.25,CMO04,Kolkata,350,2023-04-04,2023-04-04,0,0,7,0.445,0.345,0,1,4,0,819348.6,819348.6
DISP3844,Plate,BOST,46,2159.13,93.88,CMO03,Chennai,2100,2023-02-27,2023-02-27,0,0,41,0.786,0.956,1,0,2,0,5441007.6,5441007.6
DISP3845,Plate,BOXN,42,2049.45,84.13,CMO07,Pune,1750,2023-11-11,2023-11-13,2,1,62,0.323,0.832,0,5,11,1260000,4303845.0,5563845.0
DISP3846,Plate,BOST,56,2041.09,72.9,CMO03,Chennai,2100,2023-03-24,2023-03-24,0,0,70,0.759,0.378,0,4,3,0,5143546.8,5143546.8
DISP3847,HR Coil,BLC,53,2704.2,82.29,CMO02,Mumbai,1800,2023-12-19,2023-12-19,0,0,26,0.765,0.344,0,1,12,0,5841072.0,5841072.0
DISP3848,CR Coil,BOBYN,57,2739.41,80.1,CMO06,Ahmedabad,1900,2023-10-06,2023-10-07,1,1,55,0.351,0.367,0,4,10,855000,6245854.8,7100854.8
DISP3849,Semis,BCN,47,2496.82,96.59,CMO02,Mumbai,1800,2023-05-01,2023-05-02,1,1,75,0.768,0.955,0,0,5,705000,5393131.2,6098131.2
DISP3850,Wire Rod,BOST,45,2020.49,89.8,CMO07,Pune,1750,2023-10-17,2023-10-17,0,0,12,0.248,0.579,0,1,10,0,4243029.0,4243029.0
DISP3851,CR Coil,BLC,53,3220.51,98.01,CMO07,Pune,1750,2023-04-27,2023-05-01,4,1,27,0.875,0.995,1,3,4,3180000,6763071.0,9943071.0
DISP3852,Plate,BOBYN,46,2606.45,94.44,CMO04,Kolkata,350,2023-07-28,2023-07-28,0,0,15,0.605,0.744,1,4,7,0,1094709.0,1094709.0
DISP3853,Plate,BLC,45,2285.83,81.93,CMO07,Pune,1750,2023-02-23,2023-02-23,0,0,36,0.547,0.513,0,3,2,0,4800243.0,4800243.0
DISP3854,HR Coil,BOBYN,44,2373.75,89.91,CMO01,Delhi,1200,2023-03-22,2023-03-24,2,1,30,0.92,0.802,0,2,3,1320000,3418200.0,4738200.0
DISP3855,Semis,BOBYN,51,2966.1,96.93,CMO05,Hyderabad,1600,2023-08-25,2023-08-25,0,0,13,0.623,0.528,1,4,8,0,5694912.0,5694912.0
DISP3856,Structurals,BOXN,52,2973.17,98.58,CMO06,Ahmedabad,1900,2023-09-04,2023-09-07,3,1,68,0.509,0.755,0,0,9,2340000,6778827.6,9118827.6
DISP3857,TMT Bar,BOST,45,1579.23,70.19,CMO07,Pune,1750,2023-10-03,2023-10-06,3,1,71,0.28,0.758,0,1,10,2025000,3316383.0,5341383.0
DISP3858,Plate,BLC,54,3304.33,98.7,CMO02,Mumbai,1800,2023-03-01,2023-03-03,2,1,63,0.935,0.786,0,2,3,1620000,7137352.8,8757352.8
DISP3859,Plate,BOST,47,2026.42,86.23,CMO07,Pune,1750,2023-06-03,2023-06-03,0,0,49,0.729,0.425,0,5,6,0,4255482.0,4255482.0
DISP3860,Structurals,BOBYN,52,2536.75,81.31,CMO07,Pune,1750,2023-12-23,2023-12-25,2,1,56,0.627,0.835,0,5,12,1560000,5327175.0,6887175.0
DISP3861,Semis,BOBYN,50,2503.4,83.45,CMO01,Delhi,1200,2023-06-07,2023-06-09,2,1,69,0.675,0.924,0,2,6,1500000,3604896.0,5104896.0
DISP3862,Plate,BLC,40,2304.41,92.92,CMO03,Chennai,2100,2023-06-02,2023-06-02,0,0,22,0.663,0.725,0,4,6,0,5807113.2,5807113.2
DISP3863,Structurals,BOBYN,53,2629.59,82.69,CMO04,Kolkata,350,2023-06-05,2023-06-05,0,0,13,0.812,0.702,0,0,6,0,1104427.8,1104427.8
DISP3864,HR Coil,BOXN,57,3089.64,93.46,CMO05,Hyderabad,1600,2023-08-23,2023-08-23,0,0,44,0.749,0.649,0,2,8,0,5932108.8,5932108.8
DISP3865,Structurals,BOST,49,2013.14,82.17,CMO05,Hyderabad,1600,2023-02-08,2023-02-10,2,1,70,0.355,0.726,0,2,2,1470000,3865228.8,5335228.8
DISP3866,Wire Rod,BOBYN,49,2797.91,95.17,CMO04,Kolkata,350,2023-09-23,2023-09-25,2,1,48,0.365,0.813,0,5,9,1470000,1175122.2,2645122.2
DISP3867,Wire Rod,BOST,57,2018.9,70.84,CMO03,Chennai,2100,2023-05-29,2023-06-01,3,1,45,0.208,0.723,1,0,5,2565000,5087628.0,7652628.0
DISP3868,Wire Rod,BCN,45,1820.31,73.55,CMO01,Delhi,1200,2023-01-17,2023-01-18,1,1,25,0.519,0.973,0,1,1,675000,2621246.4,3296246.4
DISP3869,Plate,BOXN,40,2208.55,95.2,CMO05,Hyderabad,1600,2023-04-02,2023-04-02,0,0,39,0.628,0.477,0,6,4,0,4240416.0,4240416.0
DISP3870,Semis,BOXN,57,3184.27,96.32,CMO02,Mumbai,1800,2023-10-21,2023-10-24,3,1,76,0.352,0.766,0,5,10,2565000,6878023.2,9443023.2
DISP3871,Structurals,BOST,57,2197.6,77.11,CMO07,Pune,1750,2023-11-01,2023-11-01,0,0,65,0.41,0.898,0,2,11,0,4614960.0,4614960.0
DISP3872,Plate,BLC,47,2052.54,70.44,CMO03,Chennai,2100,2023-08-17,2023-08-19,2,1,52,0.932,0.333,0,3,8,1410000,5172400.8,6582400.8
DISP3873,Structurals,BLC,43,2339.82,87.77,CMO04,Kolkata,350,2023-11-02,2023-11-02,0,0,50,0.716,0.312,0,3,11,0,982724.4,982724.4
DISP3874,TMT Bar,BCN,43,2051.37,86.74,CMO04,Kolkata,350,2023-10-17,2023-10-17,0,0,29,0.86,0.985,0,1,10,0,861575.4,861575.4
DISP3875,TMT Bar,BLC,58,2573.07,71.55,CMO04,Kolkata,350,2023-09-03,2023-09-06,3,1,7,0.723,0.672,0,6,9,2610000,1080689.4,3690689.4
DISP3876,Semis,BOXN,43,2217.93,88.93,CMO01,Delhi,1200,2023-04-15,2023-04-16,1,1,59,0.498,0.782,0,5,4,645000,3193819.2,3838819.2
DISP3877,TMT Bar,BCN,44,2130.65,88.04,CMO03,Chennai,2100,2023-01-23,2023-01-23,0,0,55,0.587,0.766,0,0,1,0,5369238.0,5369238.0
DISP3878,Plate,BCN,45,1955.91,79.03,CMO04,Kolkata,350,2023-01-20,2023-01-23,3,1,53,0.313,0.845,0,4,1,2025000,821482.2,2846482.2
DISP3879,Plate,BLC,55,2527.08,74.11,CMO05,Hyderabad,1600,2023-08-06,2023-08-07,1,1,27,0.347,0.899,0,6,8,825000,4851993.6,5676993.6
DISP3880,CR Coil,BCN,54,2785.68,93.79,CMO02,Mumbai,1800,2023-05-13,2023-05-15,2,1,68,0.446,0.931,0,5,5,1620000,6017068.8,7637068.8
DISP3881,Semis,BCN,47,2275.41,88.02,CMO03,Chennai,2100,2023-06-17,2023-06-19,2,1,26,0.277,0.877,0,5,6,1410000,5734033.2,7144033.2
DISP3882,HR Coil,BOXN,44,2006.49,78.62,CMO04,Kolkata,350,2023-06-28,2023-06-28,0,0,32,0.281,0.791,1,2,6,0,842725.8,842725.8
DISP3883,Plate,BOXN,47,2230.73,81.83,CMO01,Delhi,1200,2023-12-04,2023-12-06,2,1,28,0.957,0.951,0,0,12,1410000,3212251.2,4622251.2
DISP3884,Wire Rod,BOBYN,54,2748.8,84.84,CMO02,Mumbai,1800,2023-08-06,2023-08-07,1,1,39,0.629,0.682,0,6,8,810000,5937408.0,6747408.0
DISP3885,TMT Bar,BCN,57,2499.9,79.74,CMO06,Ahmedabad,1900,2023-04-03,2023-04-03,0,0,79,0.735,0.419,0,0,4,0,5699772.0,5699772.0
DISP3886,CR Coil,BCN,43,1943.61,82.18,CMO06,Ahmedabad,1900,2023-09-15,2023-09-16,1,1,46,0.591,0.73,0,4,9,645000,4431430.8,5076430.8
DISP3887,HR Coil,BOXN,51,2344.38,79.26,CMO05,Hyderabad,1600,2023-02-17,2023-02-17,0,0,38,0.559,0.515,0,4,2,0,4501209.6,4501209.6
DISP3888,Semis,BOBYN,51,2851.04,93.17,CMO03,Chennai,2100,2023-06-02,2023-06-02,0,0,61,0.899,0.812,0,4,6,0,7184620.8,7184620.8
DISP3889,TMT Bar,BLC,43,2151.25,80.69,CMO01,Delhi,1200,2023-06-03,2023-06-03,0,0,78,0.568,0.482,0,5,6,0,3097800.0,3097800.0
DISP3890,Plate,BOXN,50,2231.29,76.94,CMO02,Mumbai,1800,2023-09-19,2023-09-21,2,1,73,0.224,0.437,0,1,9,1500000,4819586.4,6319586.4
DISP3891,Semis,BOXN,46,2059.41,77.19,CMO07,Pune,1750,2023-11-26,2023-11-27,1,1,71,0.935,0.986,1,6,11,690000,4324761.0,5014761.0
DISP3892,Wire Rod,BOST,45,2123.16,94.36,CMO05,Hyderabad,1600,2023-10-13,2023-10-13,0,0,13,0.482,0.422,0,4,10,0,4076467.2,4076467.2
DISP3893,CR Coil,BCN,57,2603.42,83.04,CMO01,Delhi,1200,2023-06-11,2023-06-11,0,0,13,0.451,0.386,0,6,6,0,3748924.8,3748924.8
DISP3894,Wire Rod,BOBYN,50,2756.04,91.87,CMO03,Chennai,2100,2023-09-05,2023-09-05,0,0,70,0.24,0.658,0,1,9,0,6945220.8,6945220.8
DISP3895,TMT Bar,BLC,46,2246.69,78.78,CMO04,Kolkata,350,2023-07-15,2023-07-15,0,0,68,0.27,0.635,0,5,7,0,943609.8,943609.8
DISP3896,CR Coil,BLC,58,3522.8,97.96,CMO05,Hyderabad,1600,2023-06-08,2023-06-08,0,0,33,0.368,0.577,0,3,6,0,6763776.0,6763776.0
DISP3897,Plate,BLC,53,2558.47,77.86,CMO03,Chennai,2100,2023-06-24,2023-06-24,0,0,11,0.688,0.703,0,5,6,0,6447344.4,6447344.4
DISP3898,Structurals,BOXN,41,2044.32,85.97,CMO01,Delhi,1200,2023-10-11,2023-10-11,0,0,48,0.584,0.704,0,2,10,0,2943820.8,2943820.8
DISP3899,CR Coil,BCN,45,1803.19,72.86,CMO07,Pune,1750,2023-02-13,2023-02-14,1,1,74,0.676,0.764,0,0,2,675000,3786699.0,4461699.0
DISP3900,Structurals,BLC,48,2740.41,92.08,CMO03,Chennai,2100,2023-09-21,2023-09-21,0,0,71,0.438,0.826,0,3,9,0,6905833.2,6905833.2
DISP3901,Structurals,BLC,58,2917.12,81.12,CMO05,Hyderabad,1600,2023-03-29,2023-04-01,3,1,76,0.929,0.56,1,2,3,2610000,5600870.4,8210870.4
DISP3902,Structurals,BOST,51,2361.99,92.63,CMO06,Ahmedabad,1900,2023-03-06,2023-03-07,1,1,71,0.794,0.89,0,0,3,765000,5385337.2,6150337.2
DISP3903,Wire Rod,BOST,54,2482.21,91.93,CMO06,Ahmedabad,1900,2023-11-08,2023-11-08,0,0,14,0.856,0.509,0,2,11,0,5659438.8,5659438.8
DISP3904,Structurals,BLC,42,2183.81,83.86,CMO05,Hyderabad,1600,2023-06-18,2023-06-20,2,1,79,0.623,0.941,0,6,6,1260000,4192915.2,5452915.2
DISP3905,HR Coil,BCN,46,2093.92,82.76,CMO07,Pune,1750,2023-03-23,2023-03-25,2,1,71,0.996,0.987,0,3,3,1380000,4397232.0,5777232.0
DISP3906,CR Coil,BOXN,46,2290.34,85.84,CMO06,Ahmedabad,1900,2023-06-24,2023-06-25,1,1,60,0.879,0.38,0,5,6,690000,5221975.2,5911975.2
DISP3907,Wire Rod,BOST,42,1643.31,78.25,CMO07,Pune,1750,2023-06-22,2023-06-25,3,1,78,0.209,0.875,0,3,6,1890000,3450951.0,5340951.0
DISP3908,Semis,BOST,45,2137.54,95.0,CMO07,Pune,1750,2023-08-16,2023-08-19,3,1,64,0.662,0.559,0,2,8,2025000,4488834.0,6513834.0
DISP3909,Wire Rod,BOBYN,47,2670.35,94.69,CMO05,Hyderabad,1600,2023-07-11,2023-07-11,0,0,16,0.702,0.76,0,1,7,0,5127072.0,5127072.0
DISP3910,Plate,BOXN,54,3095.53,98.84,CMO07,Pune,1750,2023-01-07,2023-01-10,3,1,45,0.356,0.771,0,5,1,2430000,6500613.0,8930613.0
DISP3911,HR Coil,BOBYN,58,2519.33,72.39,CMO05,Hyderabad,1600,2023-05-08,2023-05-09,1,1,73,0.301,0.701,0,0,5,870000,4837113.6,5707113.6
DISP3912,Semis,BCN,43,1828.16,77.3,CMO03,Chennai,2100,2023-08-07,2023-08-09,2,1,10,0.659,0.783,0,0,8,1290000,4606963.2,5896963.2
DISP3913,HR Coil,BOST,43,1532.55,71.28,CMO07,Pune,1750,2023-06-17,2023-06-17,0,0,12,0.903,0.51,0,5,6,0,3218355.0,3218355.0
DISP3914,CR Coil,BOXN,50,2841.42,97.98,CMO04,Kolkata,350,2023-09-29,2023-10-02,3,1,68,0.365,0.83,1,4,9,2250000,1193396.4,3443396.4
DISP3915,CR Coil,BCN,56,2821.86,91.62,CMO06,Ahmedabad,1900,2023-07-25,2023-07-26,1,1,77,0.396,0.547,1,1,7,840000,6433840.8,7273840.8
DISP3916,HR Coil,BCN,57,2497.11,79.65,CMO06,Ahmedabad,1900,2023-08-09,2023-08-10,1,1,16,0.493,0.969,0,2,8,855000,5693410.8,6548410.8
DISP3917,Structurals,BLC,52,2488.36,77.18,CMO03,Chennai,2100,2023-09-07,2023-09-07,0,0,77,0.349,0.543,0,3,9,0,6270667.2,6270667.2
DISP3918,HR Coil,BCN,47,2114.18,81.79,CMO04,Kolkata,350,2023-12-14,2023-12-14,0,0,10,0.728,0.887,0,3,12,0,887955.6,887955.6
DISP3919,Wire Rod,BOBYN,54,2295.38,70.85,CMO04,Kolkata,350,2023-03-23,2023-03-25,2,1,74,0.676,0.998,0,3,3,1620000,964059.6,2584059.6
DISP3920,TMT Bar,BCN,45,2119.52,85.64,CMO02,Mumbai,1800,2023-07-13,2023-07-13,0,0,37,0.405,0.872,0,3,7,0,4578163.2,4578163.2
DISP3921,HR Coil,BOXN,54,3093.38,98.77,CMO01,Delhi,1200,2023-06-15,2023-06-15,0,0,31,0.468,0.911,0,3,6,0,4454467.2,4454467.2
DISP3922,TMT Bar,BCN,41,2238.3,99.26,CMO04,Kolkata,350,2023-03-05,2023-03-06,1,1,9,0.351,0.692,0,6,3,615000,940086.0,1555086.0
DISP3923,CR Coil,BCN,44,2047.28,84.6,CMO01,Delhi,1200,2023-04-17,2023-04-17,0,0,59,0.307,0.9,0,0,4,0,2948083.2,2948083.2
DISP3924,TMT Bar,BCN,48,2207.0,83.6,CMO06,Ahmedabad,1900,2023-09-28,2023-09-29,1,1,79,0.384,0.522,1,3,9,720000,5031960.0,5751960.0
DISP3925,Wire Rod,BOXN,53,2608.56,84.86,CMO05,Hyderabad,1600,2023-05-14,2023-05-14,0,0,5,0.656,0.421,0,6,5,0,5008435.2,5008435.2
DISP3926,Semis,BOST,56,2341.65,83.63,CMO03,Chennai,2100,2023-05-19,2023-05-19,0,0,45,0.804,0.545,0,4,5,0,5900958.0,5900958.0
DISP3927,CR Coil,BCN,57,2898.57,92.46,CMO07,Pune,1750,2023-08-21,2023-08-22,1,1,22,0.877,0.386,0,0,8,855000,6086997.0,6941997.0
DISP3928,Structurals,BOST,57,2837.28,99.55,CMO04,Kolkata,350,2023-02-24,2023-02-24,0,0,54,0.871,0.875,0,4,2,0,1191657.6,1191657.6
DISP3929,Semis,BOXN,46,2111.78,79.15,CMO07,Pune,1750,2023-04-17,2023-04-18,1,1,80,0.603,0.666,0,0,4,690000,4434738.0,5124738.0
DISP3930,Plate,BLC,51,3125.76,98.85,CMO04,Kolkata,350,2023-04-24,2023-04-24,0,0,34,0.372,0.499,0,0,4,0,1312819.2,1312819.2
DISP3931,HR Coil,BCN,43,1820.49,76.98,CMO07,Pune,1750,2023-01-05,2023-01-05,0,0,6,0.698,0.379,0,3,1,0,3823029.0,3823029.0
DISP3932,CR Coil,BLC,40,1874.6,75.59,CMO05,Hyderabad,1600,2023-03-07,2023-03-08,1,1,55,0.307,0.485,0,1,3,600000,3599232.0,4199232.0
DISP3933,TMT Bar,BOBYN,47,2730.7,96.83,CMO01,Delhi,1200,2023-11-09,2023-11-09,0,0,9,0.779,0.549,0,3,11,0,3932208.0,3932208.0
DISP3934,HR Coil,BCN,42,1630.64,70.59,CMO03,Chennai,2100,2023-12-29,2024-01-01,3,1,68,0.752,0.887,1,4,12,1890000,4109212.8,5999212.8
DISP3935,CR Coil,BCN,47,2461.07,95.21,CMO03,Chennai,2100,2023-11-26,2023-11-27,1,1,14,0.248,0.638,1,6,11,705000,6201896.4,6906896.4
DISP3936,Structurals,BOBYN,48,2486.0,86.32,CMO02,Mumbai,1800,2023-08-27,2023-08-31,4,1,8,0.67,0.815,1,6,8,2880000,5369760.0,8249760.0
DISP3937,TMT Bar,BOST,53,2017.73,76.14,CMO07,Pune,1750,2023-04-01,2023-04-02,1,1,52,0.263,0.647,0,5,4,795000,4237233.0,5032233.0
DISP3938,TMT Bar,BCN,46,1901.85,75.17,CMO01,Delhi,1200,2023-02-21,2023-02-22,1,1,18,0.627,0.735,0,1,2,690000,2738664.0,3428664.0
DISP3939,Plate,BOXN,52,2305.83,76.45,CMO04,Kolkata,350,2023-09-01,2023-09-01,0,0,6,0.319,0.58,0,4,9,0,968448.6,968448.6
DISP3940,CR Coil,BOBYN,41,1745.47,70.95,CMO01,Delhi,1200,2023-06-21,2023-06-21,0,0,35,0.513,0.862,0,2,6,0,2513476.8,2513476.8
DISP3941,HR Coil,BCN,46,2081.64,82.28,CMO05,Hyderabad,1600,2023-10-06,2023-10-08,2,1,79,0.225,0.537,0,4,10,1380000,3996748.8,5376748.8
DISP3942,HR Coil,BLC,47,2159.18,74.1,CMO01,Delhi,1200,2023-10-16,2023-10-16,0,0,6,0.221,0.623,0,0,10,0,3109219.2,3109219.2
DISP3943,HR Coil,BOXN,54,2353.7,75.15,CMO02,Mumbai,1800,2023-02-17,2023-02-17,0,0,18,0.363,0.869,0,4,2,0,5083992.0,5083992.0
DISP3944,Structurals,BLC,42,2334.55,89.65,CMO05,Hyderabad,1600,2023-09-11,2023-09-11,0,0,23,0.349,0.317,0,0,9,0,4482336.0,4482336.0
DISP3945,TMT Bar,BCN,53,2733.41,93.77,CMO07,Pune,1750,2023-09-11,2023-09-11,0,0,19,0.656,0.683,0,0,9,0,5740161.0,5740161.0
DISP3946,HR Coil,BOXN,54,2433.72,77.7,CMO04,Kolkata,350,2023-05-06,2023-05-06,0,0,57,0.243,0.985,0,5,5,0,1022162.4,1022162.4
DISP3947,Semis,BCN,44,1827.34,75.51,CMO03,Chennai,2100,2023-03-15,2023-03-16,1,1,16,0.718,0.311,0,2,3,660000,4604896.8,5264896.8
DISP3948,Plate,BOXN,44,2517.05,98.63,CMO03,Chennai,2100,2023-12-07,2023-12-07,0,0,7,0.667,0.514,0,3,12,0,6342966.0,6342966.0
DISP3949,Semis,BLC,45,2267.57,81.27,CMO07,Pune,1750,2023-01-12,2023-01-12,0,0,31,0.74,0.594,0,3,1,0,4761897.0,4761897.0
DISP3950,TMT Bar,BOBYN,44,2220.5,84.11,CMO01,Delhi,1200,2023-02-10,2023-02-10,0,0,64,0.682,0.51,0,4,2,0,3197520.0,3197520.0
DISP3951,Structurals,BCN,51,2659.56,94.81,CMO02,Mumbai,1800,2023-07-03,2023-07-04,1,1,79,0.632,0.378,0,0,7,765000,5744649.6,6509649.6
DISP3952,Plate,BOXN,50,2860.92,98.65,CMO06,Ahmedabad,1900,2023-10-02,2023-10-02,0,0,79,0.938,0.364,0,0,10,0,6522897.6,6522897.6
DISP3953,Plate,BCN,57,3026.74,96.55,CMO04,Kolkata,350,2023-05-11,2023-05-11,0,0,66,0.645,0.854,0,3,5,0,1271230.8,1271230.8
DISP3954,Plate,BLC,44,2084.65,76.42,CMO06,Ahmedabad,1900,2023-07-14,2023-07-14,0,0,12,0.926,0.65,0,4,7,0,4753002.0,4753002.0
DISP3955,Wire Rod,BOXN,56,3003.62,92.48,CMO03,Chennai,2100,2023-08-13,2023-08-14,1,1,76,0.981,0.984,0,6,8,840000,7569122.4,8409122.4
DISP3956,TMT Bar,BOST,44,1596.6,72.57,CMO05,Hyderabad,1600,2023-06-03,2023-06-03,0,0,10,0.24,0.7,0,5,6,0,3065472.0,3065472.0
DISP3957,Plate,BOBYN,52,2753.02,88.24,CMO07,Pune,1750,2023-11-17,2023-11-17,0,0,21,0.867,0.85,0,4,11,0,5781342.0,5781342.0
DISP3958,TMT Bar,BCN,56,2559.83,83.11,CMO05,Hyderabad,1600,2023-08-18,2023-08-18,0,0,10,0.603,0.382,0,4,8,0,4914873.6,4914873.6
DISP3959,Plate,BCN,48,2189.9,82.95,CMO04,Kolkata,350,2023-03-17,2023-03-20,3,1,6,0.335,0.999,0,4,3,2160000,919758.0,3079758.0
